OriginalIndex,CaseID,RunID,VB,Sensor,SignalMean,SignalStd,SignalMAD,ModeValue,ModeRatio,UpperRailRatio,LowerRailRatio,RailRatio
79,11,8,0.12,vib_spindle,0.294184299045139,0.0134590475521579,0.009765625,0.29296875,0.0373333333333333,0,0,0
79,11,8,0.12,AE_table,0.154311387803819,0.0158920858069918,0.0103759765625,0.152587890625,0.0211111111111111,0,0,0
79,11,8,0.12,AE_spindle,0.21299072265625,0.0258120629670174,0.01708984375,0.2008056640625,0.0124444444444444,0,0,0
80,11,9,0.16,smcAC,-0.166357421875,1.19174233519547,1.18896484375,1.25,0.00444444444444444,0,0,0
80,11,9,0.16,smcDC,4.72658203125,0.149992277674809,0.0830078125,4.7314453125,0.0197777777777778,0,0,0
80,11,9,0.16,vib_table,0.892816297743056,0.15786922558781,0.09521484375,0.93017578125,0.0108888888888889,0,0,0
80,11,9,0.16,vib_spindle,0.311171061197917,0.0123208062464887,0.00732421875,0.3125,0.0466666666666667,0,0,0
80,11,9,0.16,AE_table,0.151390516493056,0.0155828204719699,0.0103759765625,0.1495361328125,0.0182222222222222,0,0,0
80,11,9,0.16,AE_spindle,0.193311631944444,0.0198345199589136,0.013427734375,0.185546875,0.0151111111111111,0,0,0
81,11,10,0.18,smcAC,-0.170206163194444,1.2435558479998,1.240234375,-0.1513671875,0.00488888888888889,0,0,0
81,11,10,0.18,smcDC,4.92890299479167,0.161436765322858,0.078125,4.9951171875,0.0262222222222222,0,0,0
81,11,10,0.18,vib_table,0.842841254340278,0.132532362438366,0.068359375,0.8642578125,0.0146666666666667,0,0,0
81,11,10,0.18,vib_spindle,0.278052571614583,0.0108347180570308,0.006103515625,0.2734375,0.0604444444444444,0,0,0
81,11,10,0.18,AE_table,0.155167100694444,0.0163091059545947,0.0103759765625,0.1531982421875,0.0191111111111111,0,0,0
81,11,10,0.18,AE_spindle,0.189339870876736,0.0177003662039167,0.0115966796875,0.185546875,0.018,0,0,0
82,11,11,0.2,smcAC,-0.171309678819444,1.25452904022067,1.25,-0.1513671875,0.00422222222222222,0,0,0
82,11,11,0.2,smcDC,4.97638997395833,0.137480434642964,0.087890625,4.9951171875,0.0215555555555556,0,0,0
82,11,11,0.2,vib_table,0.803443467881944,0.188502006639129,0.10986328125,0.8056640625,0.00955555555555555,0,0,0
82,11,11,0.2,vib_spindle,0.288717990451389,0.0133481298659908,0.008544921875,0.283203125,0.0482222222222222,0,0,0
82,11,11,0.2,AE_table,0.165735134548611,0.0174866224862922,0.0115966796875,0.15625,0.0175555555555556,0,0,0
82,11,11,0.2,AE_spindle,0.218242458767361,0.0314623335845989,0.0189208984375,0.21484375,0.0113333333333333,0,0,0
83,11,12,0.23,smcAC,-0.160155164930556,1.27720538025287,1.275634765625,-1.943359375,0.00244444444444444,0,0,0
83,11,12,0.23,smcDC,5.08608289930556,0.20314208470285,0.1220703125,5.15625,0.0151111111111111,0,0,0
83,11,12,0.23,vib_table,1.06317545572917,0.244357608473295,0.177001953125,0.9814453125,0.00644444444444444,0,0,0
83,11,12,0.23,vib_spindle,0.301358778211806,0.0186328471993019,0.009765625,0.289306640625,0.0457777777777778,0,0,0
83,11,12,0.23,AE_table,0.1685107421875,0.0191151308253958,0.0128173828125,0.166015625,0.0171111111111111,0,0,0
83,11,12,0.23,AE_spindle,0.220660129123264,0.0273271626536596,0.0177001953125,0.2099609375,0.0122222222222222,0,0,0
84,11,13,0.26,smcAC,-0.166632486979167,1.43702091955753,1.4306640625,1.650390625,0.00222222222222222,0,0,0
84,11,13,0.26,smcDC,5.73221462673611,0.201147194959636,0.1416015625,5.693359375,0.0115555555555556,0,0,0
84,11,13,0.26,vib_table,0.624186197916667,0.124837805325567,0.0732421875,0.6494140625,0.0113333333333333,0,0,0
84,11,13,0.26,vib_spindle,0.281038682725694,0.008662993126617,0.0048828125,0.283203125,0.0677777777777778,0,0,0
84,11,13,0.26,AE_table,0.167827962239583,0.0214492139367674,0.013427734375,0.1593017578125,0.0157777777777778,0,0,0
84,11,13,0.26,AE_spindle,0.228576931423611,0.0316109728310561,0.0177001953125,0.21484375,0.0133333333333333,0,0,0
86,11,15,0.31,smcAC,-0.164951714409722,1.40748257263144,1.37451171875,-0.14404296875,0.00244444444444444,0,0,0
86,11,15,0.31,smcDC,5.59051540798611,0.254641209029439,0.1708984375,5.56640625,0.0104444444444444,0,0,0
86,11,15,0.31,vib_table,0.561171332465278,0.131539431845625,0.068359375,0.61767578125,0.0146666666666667,0,0,0
86,11,15,0.31,vib_spindle,0.273394911024306,0.0106775676580698,0.006103515625,0.2734375,0.0588888888888889,0,0,0
86,11,15,0.31,AE_table,0.19568115234375,0.0219297112148701,0.0152587890625,0.1885986328125,0.014,0,0,0
86,11,15,0.31,AE_spindle,0.236030951605903,0.0289009879588131,0.018310546875,0.2215576171875,0.0126666666666667,0,0,0
87,11,16,0.37,smcAC,-0.160256618923611,1.38227012842976,1.36962890625,1.640625,0.00266666666666667,0,0,0
87,11,16,0.37,smcDC,5.49453450520833,0.20046174464818,0.107421875,5.5078125,0.0166666666666667,0,0,0
87,11,16,0.37,vib_table,0.881566840277778,0.289576969566848,0.1123046875,0.732421875,0.0111111111111111,0,0,0
87,11,16,0.37,vib_spindle,0.275842556423611,0.0129722826926474,0.008544921875,0.267333984375,0.0453333333333333,0,0,0
87,11,16,0.37,AE_table,0.190904541015625,0.0217596780144008,0.0146484375,0.18798828125,0.0144444444444444,0,0,0
87,11,16,0.37,AE_spindle,0.239450954861111,0.0264938758303978,0.0177001953125,0.22705078125,0.0128888888888889,0,0,0
89,11,18,0.42,smcAC,-0.165769314236111,1.59614395542408,1.572265625,-2.16064453125,0.00222222222222222,0,0,0
89,11,18,0.42,smcDC,6.31904622395833,0.253350860566468,0.1416015625,6.40625,0.012,0,0,0
89,11,18,0.42,vib_table,0.566918402777778,0.0986192729236026,0.06103515625,0.625,0.014,0,0,0
89,11,18,0.42,vib_spindle,0.267122124565972,0.0100087843818346,0.006103515625,0.26611328125,0.0595555555555556,0,0,0
89,11,18,0.42,AE_table,0.224813774956597,0.0258368484156408,0.01708984375,0.2117919921875,0.0124444444444444,0,0,0
89,11,18,0.42,AE_spindle,0.260299479166667,0.0385010006481986,0.0238037109375,0.25390625,0.00955555555555555,0,0,0
90,11,19,0.47,smcAC,-0.153914930555556,1.85874663920582,1.83349609375,-0.14892578125,0.00266666666666667,0,0,0
90,11,19,0.47,smcDC,7.37115125868056,0.411454003532219,0.1806640625,7.4951171875,0.0131111111111111,0,0,0
90,11,19,0.47,vib_table,0.715813802083333,0.0993560758645507,0.05859375,0.76171875,0.0166666666666667,0,0,0
90,11,19,0.47,vib_spindle,0.268924424913194,0.00951325406672693,0.006103515625,0.26611328125,0.064,0,0,0
90,11,19,0.47,AE_table,0.208953450520833,0.0289174146406713,0.01953125,0.194091796875,0.0128888888888889,0,0,0
90,11,19,0.47,AE_spindle,0.267786729600694,0.0379050442655473,0.02197265625,0.2520751953125,0.0104444444444444,0,0,0
91,11,20,0.57,smcAC,-0.165570203993056,1.77142107277272,1.76025390625,-0.11474609375,0.00266666666666667,0,0,0
91,11,20,0.57,smcDC,7.02306640625,0.303905676528577,0.15625,7.1826171875,0.0122222222222222,0,0,0
91,11,20,0.57,vib_table,0.576110026041667,0.0883465925041307,0.06103515625,0.6640625,0.0144444444444444,0,0,0
91,11,20,0.57,vib_spindle,0.265727267795139,0.010273326157594,0.006103515625,0.2587890625,0.0591111111111111,0,0,0
91,11,20,0.57,AE_table,0.255600450303819,0.0345869762238873,0.023193359375,0.244140625,0.00955555555555555,0,0,0
91,11,20,0.57,AE_spindle,0.296610378689236,0.0645155895668384,0.0408935546875,0.257568359375,0.00777777777777778,0,0,0
92,11,21,0.65,smcAC,-0.154719509548611,1.90983704723049,1.881103515625,-2.25341796875,0.00244444444444444,0,0,0
92,11,21,0.65,smcDC,7.55289822048611,0.420247016295301,0.2197265625,7.8515625,0.00911111111111111,0,0,0
92,11,21,0.65,vib_table,0.614231228298611,0.0930359203196477,0.05615234375,0.61767578125,0.0151111111111111,0,0,0
92,11,21,0.65,vib_spindle,0.259527180989583,0.0118159942676502,0.00732421875,0.25390625,0.0551111111111111,0,0,0
92,11,21,0.65,AE_table,0.233542073567708,0.0332762952900724,0.0213623046875,0.218505859375,0.0115555555555556,0,0,0
92,11,21,0.65,AE_spindle,0.279503580729167,0.043426492835603,0.025634765625,0.2606201171875,0.00933333333333333,0,0,0
93,11,22,0.68,smcAC,-0.151421440972222,1.9862128329915,1.959228515625,-0.14892578125,0.00266666666666667,0,0,0
93,11,22,0.68,smcDC,7.85965169270833,0.435306392778612,0.205078125,8.1201171875,0.0128888888888889,0,0,0
93,11,22,0.68,vib_table,0.326490342881944,0.0355858909053103,0.02197265625,0.3125,0.0344444444444444,0,0,0
93,11,22,0.68,vib_spindle,0.269311252170139,0.0123513712825147,0.00732421875,0.263671875,0.0617777777777778,0,0,0
93,11,22,0.68,AE_table,0.262931450737847,0.0379006474053936,0.0244140625,0.2587890625,0.0102222222222222,0,0,0
93,11,22,0.68,AE_spindle,0.304414876302083,0.0656748455706129,0.0360107421875,0.2685546875,0.00733333333333333,0,0,0
94,11,23,0.76,smcAC,-0.1599609375,1.76964117705185,1.7333984375,-0.1416015625,0.00244444444444444,0,0,0
94,11,23,0.76,smcDC,7.02067708333333,0.443518327970015,0.244140625,7.353515625,0.01,0,0,0
94,11,23,0.76,vib_table,0.319085828993056,0.0434078323218393,0.029296875,0.33203125,0.0266666666666667,0,0,0
94,11,23,0.76,vib_spindle,0.27033935546875,0.0114012733205266,0.00732421875,0.26611328125,0.0584444444444444,0,0,0
94,11,23,0.76,AE_table,0.257944471571181,0.0363995837074187,0.0238037109375,0.244140625,0.00977777777777778,0,0,0
96,12,2,0.05,smcAC,-0.168028971354167,1.00579155308955,0.9716796875,-0.146484375,0.00333333333333333,0,0,0
96,12,2,0.05,smcDC,3.99742730034722,0.122435237712474,0.0927734375,3.935546875,0.0175555555555556,0,0,0
96,12,2,0.05,vib_table,1.12707248263889,0.395193951536204,0.30517578125,0.67626953125,0.00688888888888889,0,0,0
96,12,2,0.05,vib_spindle,0.32281982421875,0.0175515830411971,0.010986328125,0.3125,0.036,0,0,0
96,12,2,0.05,AE_table,0.168420138888889,0.027437443712177,0.0189208984375,0.150146484375,0.0131111111111111,0,0,0
96,12,2,0.05,AE_spindle,0.196819118923611,0.031182792629431,0.01953125,0.172119140625,0.0111111111111111,0,0,0
97,12,3,0.08,smcAC,-0.168338216145833,1.16370562699672,1.123046875,1.08642578125,0.00266666666666667,0,0,0
97,12,3,0.08,smcDC,4.62606662326389,0.153664961091201,0.126953125,4.47265625,0.0135555555555556,0,0,0
97,12,3,0.08,vib_table,1.37440700954861,0.441180554183494,0.352783203125,1.7333984375,0.00644444444444444,0,0,0
97,12,3,0.08,vib_spindle,0.309709201388889,0.0163821153720507,0.009765625,0.306396484375,0.0346666666666667,0,0,0
97,12,3,0.08,AE_table,0.184945475260417,0.0300117708213413,0.01953125,0.17578125,0.0117777777777778,0,0,0
97,12,3,0.08,AE_spindle,0.239714084201389,0.0411299271034077,0.029296875,0.21484375,0.008,0,0,0
99,12,5,0.12,smcAC,-0.166302083333333,1.4660313997113,1.38916015625,-0.14404296875,0.00244444444444444,0,0,0
99,12,5,0.12,smcDC,5.80657443576389,0.203833665648719,0.1611328125,5.712890625,0.0113333333333333,0,0,0
99,12,5,0.12,vib_table,0.987412109375,0.174858919789825,0.096435546875,1.11083984375,0.0108888888888889,0,0,0
99,12,5,0.12,vib_spindle,0.310084635416667,0.0126575589341673,0.008544921875,0.3125,0.0468888888888889,0,0,0
99,12,5,0.12,AE_table,0.203976915147569,0.0317062752157787,0.0213623046875,0.1910400390625,0.0106666666666667,0,0,0
99,12,5,0.12,AE_spindle,0.259371744791667,0.0438201074398201,0.03021240234375,0.240478515625,0.008,0,0,0
100,12,6,0.17,smcAC,-0.165569661458333,1.59268644708199,1.527099609375,1.640625,0.00266666666666667,0,0,0
100,12,6,0.17,smcDC,6.30360677083333,0.213186700355696,0.1708984375,6.162109375,0.0124444444444444,0,0,0
100,12,6,0.17,vib_table,0.54125,0.0917296960153601,0.0537109375,0.5126953125,0.0173333333333333,0,0,0
100,12,6,0.17,vib_spindle,0.290363498263889,0.0112916981205901,0.00732421875,0.28564453125,0.0517777777777778,0,0,0
100,12,6,0.17,AE_table,0.212166205512153,0.031274156930361,0.0201416015625,0.201416015625,0.012,0,0,0
100,12,6,0.17,AE_spindle,0.250904812282986,0.0410910975550769,0.0238037109375,0.21484375,0.012,0,0,0
101,12,7,0.2,smcAC,-0.161207139756944,1.69544539227661,1.656494140625,1.8603515625,0.00222222222222222,0,0,0
101,12,7,0.2,smcDC,6.71150173611111,0.294241549939541,0.263671875,6.4453125,0.01,0,0,0
101,12,7,0.2,vib_table,0.659170464409722,0.149086995773281,0.10498046875,0.5908203125,0.0115555555555556,0,0,0
101,12,7,0.2,vib_spindle,0.275962185329861,0.00938506760136047,0.006103515625,0.2734375,0.0588888888888889,0,0,0
101,12,7,0.2,AE_table,0.241439615885417,0.0365643965462745,0.0262451171875,0.2398681640625,0.00866666666666667,0,0,0
101,12,7,0.2,AE_spindle,0.3135546875,0.0564710038749029,0.0384521484375,0.29296875,0.00644444444444444,0,0,0
102,12,8,0.24,smcAC,-0.162311197916667,1.80852139412814,1.76513671875,-0.14892578125,0.00222222222222222,0,0,0
102,12,8,0.24,smcDC,7.176162109375,0.300831767161122,0.2685546875,6.8701171875,0.00955555555555555,0,0,0
102,12,8,0.24,vib_table,0.585700954861111,0.120420055115159,0.09765625,0.49072265625,0.0106666666666667,0,0,0
102,12,8,0.24,vib_spindle,0.270643717447917,0.0108019517026755,0.00732421875,0.267333984375,0.0544444444444444,0,0,0
102,12,8,0.24,AE_table,0.262617730034722,0.0384931959448806,0.0262451171875,0.244140625,0.00977777777777778,0,0,0
102,12,8,0.24,AE_spindle,0.309292941623264,0.0433456127366385,0.028076171875,0.3125,0.00844444444444444,0,0,0
103,12,9,0.32,smcAC,-0.1555615234375,2.08989755685965,2.04833984375,2.39501953125,0.00244444444444444,0,0,0
103,12,9,0.32,smcDC,8.26780381944444,0.313401501627791,0.2197265625,8.41796875,0.00933333333333333,0,0,0
103,12,9,0.32,vib_table,0.711184895833333,0.151017810505015,0.10009765625,0.7080078125,0.0106666666666667,0,0,0
103,12,9,0.32,vib_spindle,0.270015733506944,0.0115668925886927,0.00732421875,0.263671875,0.0504444444444444,0,0,0
103,12,9,0.32,AE_table,0.25409912109375,0.0369321282840577,0.0238037109375,0.238037109375,0.00977777777777778,0,0,0
103,12,9,0.32,AE_spindle,0.31364013671875,0.0498915232286184,0.03173828125,0.2960205078125,0.00844444444444444,0,0,0
105,12,11,0.4,smcAC,-0.150340169270833,2.1666893035427,2.1337890625,-0.14892578125,0.00177777777777778,0,0,0
105,12,11,0.4,smcDC,8.59921657986111,0.215819248292742,0.1513671875,8.5546875,0.0122222222222222,0,0,0
105,12,11,0.4,vib_table,0.850893012152778,0.199097375596898,0.133056640625,0.703125,0.008,0,0,0
105,12,11,0.4,vib_spindle,0.270174696180556,0.0116354254179479,0.00732421875,0.263671875,0.046,0,0,0
105,12,11,0.4,AE_table,0.242666422526042,0.0369516355516446,0.0250244140625,0.21728515625,0.0106666666666667,0,0,0
105,12,11,0.4,AE_spindle,0.299003092447917,0.0583280975557954,0.0384521484375,0.2880859375,0.00822222222222222,0,0,0
106,12,12,0.45,smcAC,-0.147914496527778,2.0735996978092,1.85302734375,-0.14892578125,0.00288888888888889,0,0,0
106,12,12,0.45,AE_table,0.23796875,0.047962645124598,0.028076171875,0.2197265625,0.00866666666666667,0,0,0
106,12,12,0.45,AE_spindle,0.297884250217014,0.0740001233932492,0.037841796875,0.264892578125,0.00755555555555556,0,0,0
107,12,13,0.49,smcAC,-0.156639539930556,2.25705753615452,2.2314453125,-0.14892578125,0.002,0,0,0
107,12,13,0.49,smcDC,8.94611870659722,0.17974642392135,0.1318359375,8.90625,0.0128888888888889,0,0,0
107,12,13,0.49,vib_table,0.4782568359375,0.0995179267115332,0.07568359375,0.5126953125,0.0142222222222222,0,0,0
107,12,13,0.49,vib_spindle,0.269476996527778,0.0100541443211669,0.006103515625,0.26611328125,0.0553333333333333,0,0,0
107,12,13,0.49,AE_table,0.246341417100694,0.0364401285479524,0.0250244140625,0.2301025390625,0.00888888888888889,0,0,0
107,12,13,0.49,AE_spindle,0.300541585286458,0.0487436897479079,0.03173828125,0.2850341796875,0.00755555555555556,0,0,0
108,12,14,0.58,smcAC,-0.1526416015625,2.47701305662603,2.445068359375,2.45849609375,0.00177777777777778,0,0,0
108,12,14,0.58,vib_table,0.403239474826389,0.0597748252348499,0.0439453125,0.42724609375,0.0222222222222222,0,0,0
108,12,14,0.58,vib_spindle,0.265633951822917,0.00961801207677511,0.006103515625,0.263671875,0.0617777777777778,0,0,0
108,12,14,0.58,AE_table,0.245485568576389,0.037006899006331,0.0244140625,0.2325439453125,0.0113333333333333,0,0,0
108,12,14,0.58,AE_spindle,0.293006727430556,0.0495551634835061,0.0299072265625,0.2716064453125,0.00844444444444444,0,0,0
109,12,15,0.65,smcAC,-0.148860134548611,2.63395343625297,2.60009765625,-3.61572265625,0.00155555555555556,0,0,0
109,12,15,0.65,vib_table,0.364500868055556,0.0500494826042045,0.03662109375,0.390625,0.0237777777777778,0,0,0
109,12,15,0.65,vib_spindle,0.261901312934028,0.00997982831001793,0.006103515625,0.25634765625,0.0557777777777778,0,0,0
109,12,15,0.65,AE_table,0.282715386284722,0.0423471868565779,0.0274658203125,0.27099609375,0.00866666666666667,0,0,0
109,12,15,0.65,AE_spindle,0.339981282552083,0.0661419630276314,0.0390625,0.286865234375,0.00711111111111111,0,0,0
110,5,1,0,smcAC,-0.153438042534722,2.15929258026066,2.042236328125,-2.83203125,0.002,0,0,0
110,5,1,0,smcDC,8.52469075520833,0.667766321549492,0.48828125,8.603515625,0.00555555555555556,0,0,0
110,5,1,0,vib_table,1.43873209635417,0.367841865559104,0.2685546875,1.171875,0.00488888888888889,0,0,0
110,5,1,0,vib_spindle,0.314298773871528,0.0160297351382677,0.009765625,0.322265625,0.0413333333333333,0,0,0
110,5,1,0,AE_table,0.197045355902778,0.0392775620784634,0.0225830078125,0.17822265625,0.0117777777777778,0,0,0
110,5,1,0,AE_spindle,0.192998996310764,0.0268312810049047,0.015869140625,0.17578125,0.0146666666666667,0,0,0
111,5,2,0.16,smcAC,-0.176793077256944,2.54225206334789,2.430419921875,-3.203125,0.00155555555555556,0,0,0
111,5,2,0.16,vib_table,0.820680881076389,0.102848829007754,0.0732421875,0.859375,0.0131111111111111,0,0,0
111,5,2,0.16,vib_spindle,0.282364366319444,0.0104483870793229,0.006103515625,0.283203125,0.056,0,0,0
111,5,2,0.16,AE_table,0.181689724392361,0.0223135846382757,0.0146484375,0.17578125,0.0142222222222222,0,0,0
111,5,2,0.16,AE_spindle,0.173651529947917,0.0145054865362787,0.009765625,0.1763916015625,0.0204444444444444,0,0,0
112,5,3,0.29,smcAC,-0.196374782986111,2.47227157451889,2.3583984375,2.529296875,0.00266666666666667,0,0,0
112,5,3,0.29,vib_table,0.844188910590278,0.104650772283591,0.068359375,0.78125,0.0124444444444444,0,0,0
112,5,3,0.29,vib_spindle,0.285833875868056,0.011663448035536,0.00732421875,0.283203125,0.0495555555555556,0,0,0
112,5,3,0.29,AE_table,0.190556640625,0.0262602067314502,0.01708984375,0.1824951171875,0.0122222222222222,0,0,0
112,5,3,0.29,AE_spindle,0.180294731987847,0.0181908102914366,0.01220703125,0.17578125,0.0184444444444444,0,0,0
113,5,4,0.44,smcAC,-0.143715277777778,3.27204485974104,3.22021484375,-4.6826171875,0.00244444444444444,0,0,0
113,5,4,0.44,vib_table,1.09760687934028,0.128047257741116,0.09033203125,1.03515625,0.00955555555555555,0,0,0
113,5,4,0.44,vib_spindle,0.265434027777778,0.00982207880126551,0.006103515625,0.26123046875,0.0617777777777778,0,0,0
113,5,4,0.44,AE_table,0.242827962239583,0.0394512832718555,0.0262451171875,0.2276611328125,0.00955555555555555,0,0,0
113,5,4,0.44,AE_spindle,0.225600043402778,0.0306459510718316,0.020751953125,0.21484375,0.0124444444444444,0,0,0
114,5,5,0.53,smcAC,-0.135388454861111,3.56268094904202,3.5498046875,-4.5703125,0.00177777777777778,0,0,0
114,5,5,0.53,vib_table,1.027626953125,0.119099071751568,0.087890625,1.0302734375,0.0106666666666667,0,0,0
114,5,5,0.53,vib_spindle,0.26260986328125,0.0112120444978717,0.00732421875,0.25390625,0.0535555555555556,0,0,0
114,5,5,0.53,AE_table,0.248972710503472,0.0426022892658312,0.0299072265625,0.218505859375,0.00755555555555556,0,0,0
114,5,5,0.53,AE_spindle,0.232119140625,0.0296110778717717,0.020751953125,0.2203369140625,0.0106666666666667,0,0,0
115,5,6,0.74,vib_table,1.20104383680556,0.125212668549931,0.087890625,1.171875,0.01,0,0,0
115,5,6,0.74,vib_spindle,0.263539225260417,0.0112198539669473,0.006103515625,0.2587890625,0.0582222222222222,0,0,0
115,5,6,0.74,AE_table,0.279621446397569,0.055618007218376,0.0347900390625,0.267333984375,0.00755555555555556,0,0,0
115,5,6,0.74,AE_spindle,0.293518744574653,0.0628146612522937,0.0390625,0.2685546875,0.00777777777777778,0,0,0
116,6,1,0,smcAC,-0.162361111111111,1.49369551260534,1.45263671875,-0.1513671875,0.004,0,0,0
116,6,1,0,smcDC,5.88484592013889,0.251376553858833,0.19287109375,5.7568359375,0.0104444444444444,0,0,0
116,6,1,0,vib_table,0.847392578125,0.130763681177897,0.087890625,0.82763671875,0.0108888888888889,0,0,0
116,6,1,0,vib_spindle,0.276043836805556,0.0108234218976368,0.006103515625,0.269775390625,0.062,0,0,0
116,6,1,0,AE_table,0.0207435438368056,0.000480571123028388,0,0.020751953125,0.617111111111111,0,0,0
116,6,1,0,AE_spindle,0.142141520182292,0.0123792060537525,0.008544921875,0.140380859375,0.0244444444444444,0,0,0
117,7,1,0,smcAC,-0.175154622395833,0.92041391420234,0.90576171875,-0.1513671875,0.00355555555555556,0,0,0
117,7,1,0,smcDC,3.65802734375,0.126574307528318,0.087890625,3.6474609375,0.0186666666666667,0,0,0
117,7,1,0,vib_table,0.551090494791667,0.149633283566581,0.0537109375,0.47607421875,0.0197777777777778,0,0,0
117,7,1,0,vib_spindle,0.307211371527778,0.0152229089777784,0.008544921875,0.299072265625,0.0428888888888889,0,0,0
117,7,1,0,AE_table,0.118673638237847,0.0115716152075851,0.00732421875,0.115966796875,0.024,0,0,0
118,7,2,0.09,smcAC,-0.172013888888889,1.03611153696888,1.014404296875,-0.146484375,0.00288888888888889,0,0,0
118,7,2,0.09,smcDC,4.11770833333333,0.113571737057025,0.0830078125,4.1064453125,0.0184444444444444,0,0,0
118,7,2,0.09,vib_table,0.640802951388889,0.162734904998165,0.10009765625,0.5419921875,0.0137777777777778,0,0,0
118,7,2,0.09,vib_spindle,0.335052625868056,0.0130298602035305,0.0079345703125,0.328369140625,0.0451111111111111,0,0,0
118,7,2,0.09,AE_table,0.123549940321181,0.013625060234468,0.0079345703125,0.1220703125,0.0235555555555556,0,0,0
118,7,2,0.09,AE_spindle,0.134172092013889,0.0158748275288358,0.0091552734375,0.130615234375,0.0222222222222222,0,0,0
119,7,3,0.13,smcAC,-0.175400933159722,1.13343049991545,1.103515625,-0.14892578125,0.00422222222222222,0,0,0
119,7,3,0.13,smcDC,4.50282552083333,0.162530898256143,0.087890625,4.53125,0.0211111111111111,0,0,0
119,7,3,0.13,vib_table,0.7178125,0.191497045043478,0.1318359375,0.52734375,0.01,0,0,0
119,7,3,0.13,vib_spindle,0.3021435546875,0.0232850926935878,0.015869140625,0.28564453125,0.0413333333333333,0,0,0
119,7,3,0.13,AE_table,0.104239908854167,0.0125296077149348,0.00732421875,0.10009765625,0.0271111111111111,0,0,0
119,7,3,0.13,AE_spindle,0.144682752821181,0.0227219940185481,0.0103759765625,0.135498046875,0.02,0,0,0
120,7,4,0.22,smcAC,-0.172090386284722,1.34820005017997,1.32568359375,1.50390625,0.00355555555555556,0,0,0
120,7,4,0.22,smcDC,5.34631618923611,0.146214318948814,0.087890625,5.46875,0.0191111111111111,0,0,0
120,7,4,0.22,vib_table,0.955132921006944,0.173992245619108,0.13427734375,0.78857421875,0.00933333333333333,0,0,0
120,7,4,0.22,vib_spindle,0.327489149305556,0.0219270064621852,0.00732421875,0.322265625,0.0486666666666667,0,0,0
120,7,4,0.22,AE_table,0.0216663953993056,0.000551332272802236,0,0.02197265625,0.509111111111111,0,0,0
120,7,4,0.22,AE_spindle,0.165322672526042,0.0233547032903257,0.0115966796875,0.157470703125,0.0188888888888889,0,0,0
121,7,5,0.24,smcAC,-0.162159830729167,1.40676835917567,1.38671875,1.49658203125,0.00244444444444444,0,0,0
121,7,5,0.24,smcDC,5.56489800347222,0.372799669031144,0.1025390625,5.78125,0.0215555555555556,0,0,0
121,7,5,0.24,vib_table,1.04194661458333,0.184916240428907,0.12939453125,1.0546875,0.01,0,0,0
121,7,5,0.24,vib_spindle,0.308475206163194,0.0172094274097196,0.010986328125,0.3125,0.0424444444444444,0,0,0
121,7,5,0.24,AE_table,0.156509602864583,0.0240340613263302,0.0128173828125,0.142822265625,0.0164444444444444,0,0,0
121,7,5,0.24,AE_spindle,0.191988525390625,0.0423678882106352,0.0189208984375,0.17822265625,0.0137777777777778,0,0,0
122,7,6,0.34,smcAC,-0.158143446180556,1.49367991378748,1.4990234375,-2.10205078125,0.00266666666666667,0,0,0
122,7,6,0.34,smcDC,5.93297634548611,0.15729731916396,0.068359375,6.005859375,0.0248888888888889,0,0,0
122,7,6,0.34,vib_table,1.07854166666667,0.178496443502793,0.12451171875,1.08642578125,0.00911111111111111,0,0,0
122,7,6,0.34,vib_spindle,0.322078179253472,0.0103869857168818,0.006103515625,0.3173828125,0.0528888888888889,0,0,0
122,7,6,0.34,AE_table,0.1525390625,0.019115165583604,0.009765625,0.142822265625,0.0197777777777778,0,0,0
122,7,6,0.34,AE_spindle,0.187105305989583,0.0380773618413987,0.01708984375,0.16845703125,0.0135555555555556,0,0,0
123,7,7,0.46,smcAC,-0.158528103298611,1.54446819069525,1.539306640625,-0.14892578125,0.00244444444444444,0,0,0
123,7,7,0.46,smcDC,6.15501627604167,0.281684548623041,0.1025390625,6.298828125,0.0177777777777778,0,0,0
123,7,7,0.46,vib_table,1.30648654513889,0.261259888841044,0.14892578125,1.40869140625,0.00777777777777778,0,0,0
123,7,7,0.46,vib_spindle,0.309126790364583,0.0105475407303833,0.006103515625,0.30517578125,0.0577777777777778,0,0,0
123,7,7,0.46,AE_table,0.152812906901042,0.0162234050322907,0.0103759765625,0.1495361328125,0.0208888888888889,0,0,0
123,7,7,0.46,AE_spindle,0.182248128255208,0.0247099533665436,0.0152587890625,0.1690673828125,0.0144444444444444,0,0,0
125,8,1,0,smcAC,-0.164995659722222,1.43882441905315,1.416015625,-1.7138671875,0.00266666666666667,0,0,0
125,8,1,0,smcDC,5.69936197916667,0.100173508670108,0.0732421875,5.76171875,0.0222222222222222,0,0,0
125,8,1,0,vib_table,0.705298936631944,0.0904132023347224,0.0634765625,0.69580078125,0.0133333333333333,0,0,0
125,8,1,0,vib_spindle,0.332067599826389,0.0124560661132738,0.00732421875,0.328369140625,0.0506666666666667,0,0,0
125,8,1,0,AE_table,0.135532633463542,0.0117269688757882,0.0079345703125,0.1324462890625,0.0235555555555556,0,0,0
125,8,1,0,AE_spindle,0.149435492621528,0.0122954341097046,0.008544921875,0.15625,0.0233333333333333,0,0,0
126,8,2,0.18,smcAC,-0.158531358506944,1.58706155005354,1.57470703125,-2.13623046875,0.00222222222222222,0,0,0
