OriginalIndex,CaseID,RunID,VB,DOC,Feed,Material,smcAC_Mean,smcAC_RMS,smcAC_Std,smcAC_PeakToPeak,smcAC_Skewness,smcAC_Kurtosis,smcAC_CrestFactor,smcAC_MeanFrequency,smcAC_MedianFrequency,smcAC_SpectralEntropy,smcAC_LowBandRatio,smcAC_MidBandRatio,smcAC_HighBandRatio,smcDC_Mean,smcDC_RMS,smcDC_Std,smcDC_PeakToPeak,smcDC_Skewness,smcDC_Kurtosis,smcDC_CrestFactor,smcDC_MeanFrequency,smcDC_MedianFrequency,smcDC_SpectralEntropy,smcDC_LowBandRatio,smcDC_MidBandRatio,smcDC_HighBandRatio,vib_table_Mean,vib_table_RMS,vib_table_Std,vib_table_PeakToPeak,vib_table_Skewness,vib_table_Kurtosis,vib_table_CrestFactor,vib_table_MeanFrequency,vib_table_MedianFrequency,vib_table_SpectralEntropy,vib_table_LowBandRatio,vib_table_MidBandRatio,vib_table_HighBandRatio,vib_spindle_Mean,vib_spindle_RMS,vib_spindle_Std,vib_spindle_PeakToPeak,vib_spindle_Skewness,vib_spindle_Kurtosis,vib_spindle_CrestFactor,vib_spindle_MeanFrequency,vib_spindle_MedianFrequency,vib_spindle_SpectralEntropy,vib_spindle_LowBandRatio,vib_spindle_MidBandRatio,vib_spindle_HighBandRatio,AE_table_Mean,AE_table_RMS,AE_table_Std,AE_table_PeakToPeak,AE_table_Skewness,AE_table_Kurtosis,AE_table_CrestFactor,AE_table_MeanFrequency,AE_table_MedianFrequency,AE_table_SpectralEntropy,AE_table_LowBandRatio,AE_table_MidBandRatio,AE_table_HighBandRatio,AE_spindle_Mean,AE_spindle_RMS,AE_spindle_Std,AE_spindle_PeakToPeak,AE_spindle_Skewness,AE_spindle_Kurtosis,AE_spindle_CrestFactor,AE_spindle_MeanFrequency,AE_spindle_MedianFrequency,AE_spindle_SpectralEntropy,AE_spindle_LowBandRatio,AE_spindle_MidBandRatio,AE_spindle_HighBandRatio
122,7,6,0.34,0.75,0.25,2,-0.158143446180556,1.50186325573819,1.49367991378748,5.595703125,-0.0103772079743191,1.57181545444007,1.87604624027559,12.9788761809448,12.20703125,0.262529191221644,0.988471283178005,0.00383314073365974,0.00769557608833493,5.93297634548611,5.9350606790826,0.15729731916396,0.869140625,-0.682658835518315,3.67415413353486,3.88957511240101,5.65273373261183,0.244140625,0.377528426568499,0.812535272969846,0.187133335654328,0.000331391375825924,1.07854166666667,1.09320904993574,0.178496443502793,1.15478515625,0.253592290572018,2.86385557866076,4.06248765069578,33.9160909286348,27.34375,0.529017212460108,0.291073273990389,0.527948382183635,0.180978343825976,0.322078179253472,0.322245588097147,0.0103869857168818,0.150146484375,-0.0974250256756888,5.22440882292892,8.03207079852032,37.9996815667781,18.798828125,0.824927567217752,0.507016227060465,0.214722421869352,0.278261351070183,0.1525390625,0.15373182476634,0.019115165583604,0.1507568359375,1.02209013961821,5.64218334756005,5.33293193107003,44.4141809771957,31.73828125,0.741845852581076,0.404840986812975,0.210640732376934,0.384518280810091,0.187105305989583,0.190939673241267,0.0380773618413987,0.2960205078125,1.23105604944903,6.16448672586213,6.40377378827022,44.5991699397146,35.400390625,0.650796217735717,0.401294502202641,0.159999163875665,0.438706333921694
123,7,7,0.46,0.75,0.25,2,-0.158528103298611,1.55241201577345,1.54446819069525,5.7275390625,-0.0074247428273522,1.57272390966088,1.89858311454401,12.9680040512456,12.20703125,0.263641538535816,0.988349240347155,0.00444948625801703,0.0072012733948283,6.15501627604167,6.16145712561446,0.281684548623041,1.4013671875,-0.796158160177862,3.71998633760127,3.87531261184031,3.45164239202472,0.244140625,0.315492687819776,0.89398879998161,0.105836053110814,0.000175146907576493,1.30648654513889,1.33234704712551,0.261259888841044,1.4892578125,-0.767832964446884,3.39226081158484,2.89593666877493,30.9218374977966,13.916015625,0.509006730508944,0.551857726909691,0.26790491157455,0.180237361515759,0.309126790364583,0.309306641400099,0.0105475407303833,0.13671875,0.438816530313256,5.81934548708586,6.52754732973562,37.4058172739636,20.01953125,0.815716779226454,0.498605366452667,0.231557455111452,0.26983717843588,0.152812906901042,0.153671483684353,0.0162234050322907,0.111083984375,0.502535605138358,3.35277423226717,4.17797096770802,47.3574419974514,32.71484375,0.74594873221662,0.327106952588925,0.284985779101977,0.387907268309099,0.182248128255208,0.183915269521212,0.0247099533665436,0.1629638671875,0.693810474095845,3.18909428348774,4.15101583674484,53.4357608807312,54.443359375,0.709804477641954,0.163032366694292,0.414946912647068,0.422020720658639
125,8,1,0,0.75,0.5,2,-0.164995659722222,1.44809503440054,1.43882441905315,5.55908203125,-0.0100614708864831,1.60300523450089,1.95644820249008,13.0037454554051,12.20703125,0.270371988817309,0.984861121546343,0.00759816682649234,0.00754071162716491,5.69936197916667,5.70024205376135,0.100173508670108,0.48828125,-0.254211347093996,2.43293200153382,2.67387259672771,8.26361504839558,2.9296875,0.431221131981592,0.809285450620275,0.190315071668646,0.000399477711079079,0.705298936631944,0.711069139116961,0.0904132023347224,0.48828125,-0.292809703634673,2.5369488507657,3.02086487657246,34.0083603904854,26.85546875,0.587830493990401,0.482282254343704,0.350692565212511,0.167025180443785,0.332067599826389,0.332301083294808,0.0124560661132738,0.128173828125,0.617757802151608,4.56658997984023,5.73277918528545,44.1425199024383,30.517578125,0.895372022897633,0.42313019762959,0.256902244601193,0.319967557769217,0.135532633463542,0.136038913448236,0.0117269688757882,0.0799560546875,0.197080600516109,2.95165411617547,3.74717806040394,44.0742143693009,33.447265625,0.750715407180903,0.380164739743149,0.33828113907909,0.28155412117776,0.149435492621528,0.149940356675381,0.0122954341097046,0.08544921875,0.0909011520877062,2.85309275802048,3.76297508198619,53.9728713245061,34.1796875,0.771302600362218,0.172497134230799,0.501719014771039,0.325783850998163
126,8,2,0.18,0.75,0.5,2,-0.158531358506944,1.59478425809708,1.58706155005354,5.9619140625,-0.0168595705080348,1.59096473373319,1.88103650205248,13.0780062243956,12.20703125,0.263520865290669,0.987519982573923,0.00429501527624118,0.00818500214983534,6.30924479166667,6.30974639073267,0.079568090952691,0.400390625,-0.210047591912995,2.50500033267115,2.75568935122495,11.8284262981047,3.173828125,0.419758054313353,0.631657089409903,0.367693827891165,0.000649082698932664,0.806917860243056,0.813405674123596,0.102541182536204,0.59814453125,-0.00676103987801977,2.64918095818474,3.55626834745209,46.2364116673393,40.771484375,0.590215979412352,0.159768091941216,0.508323066355912,0.331908841702872,0.310313042534722,0.310523174455791,0.0114230689372857,0.142822265625,0.784394920525915,6.68880520913205,6.60611101227581,37.2253280245541,20.01953125,0.81207886819235,0.499689050066194,0.241969348936286,0.25834160099752,0.151038682725694,0.151629122175996,0.0133696198093509,0.0927734375,0.139708180620823,2.88608611584274,3.53943910019401,45.114846283575,32.71484375,0.745186474871635,0.396515375235137,0.253092739566606,0.350391885198257,0.159353434244792,0.159854656378569,0.0126502854695735,0.0994873046875,0.0542706302478466,2.89142516939045,4.06683766720782,48.653696814114,33.203125,0.806108011505909,0.242674056548173,0.461187523084933,0.296138420366894
127,8,3,0.3,0.75,0.5,2,-0.1536865234375,1.85239633740902,1.84621507144934,6.80419921875,-0.0114346302419698,1.56753050383904,1.84601760820492,13.2254967197506,12.451171875,0.25951954951489,0.989023519571222,0.00293415621983359,0.00804232420894459,7.32948350694444,7.33005222264368,0.0913179128941608,0.4443359375,-0.0631847114588732,2.32290991943753,2.47252294907004,10.6673936113403,2.44140625,0.386633269588207,0.640618797511709,0.358911774597444,0.000469427890847497,1.00686414930556,1.01678029790714,0.141672930817073,1.162109375,-0.0430152043611449,2.77176137133378,5.71723439939147,51.2301933677211,47.8515625,0.566691867690606,0.0794219120556429,0.515586959816747,0.40499112812761,0.305416124131944,0.305626114130536,0.0113287810039778,0.1123046875,0.891569888259106,5.0385117242908,5.37730159466934,35.9834210063094,18.5546875,0.770301070934661,0.522923111268687,0.221892814758633,0.25518407397268,0.0186329481336806,0.0186437799079585,0.000635502046627237,0.009765625,-1.68912199109456,10.9284044782895,10.1125230350416,48.4458583547483,39.0625,0.908484367841312,0.362519485186825,0.24481942389714,0.392661090916035,0.175223388671875,0.175995082776826,0.0164649162451382,0.126953125,0.330409103727984,3.37505865776269,4.58893200848563,51.6224175299501,41.259765625,0.837368543961544,0.218538459285305,0.411068319524159,0.370393221190536
129,8,5,0.44,0.75,0.5,2,-0.156511501736111,1.92208063185098,1.91591070234055,6.8310546875,-0.007087592384383,1.55564966039292,1.81508654786845,13.2453375622136,12.6953125,0.257074659048606,0.990243755468985,0.00225342302677899,0.00750282150423653,7.60845594618056,7.60888330331856,0.0806516214033275,0.439453125,0.0219076010963133,2.36102924033745,2.78577921350435,14.6249177867481,24.90234375,0.391569745780488,0.455167746529721,0.544334104899604,0.000498148570674872,1.00197808159722,1.01101906506508,0.134920417840631,0.869140625,0.0324363962260831,2.90004214923835,3.75018591290258,40.4761928262268,27.34375,0.557269467570439,0.153087490581437,0.585789309837534,0.26112319958103,0.280552842881944,0.280845632793146,0.0128221817577766,0.12451171875,1.58221569685435,7.36720392011759,7.08318447744129,33.6062017071058,18.310546875,0.77809117444688,0.554549823837434,0.231605401670426,0.213844774492139,0.168768039279514,0.169579396098668,0.0165705014122143,0.1171875,0.25836225223237,2.9818412598807,4.34716640745333,48.7211393965402,40.771484375,0.719576295201698,0.340238692617735,0.240891987735318,0.418869319646947,0.180278455946181,0.181031340074816,0.0164949954304344,0.1287841796875,0.303016277398096,3.29529352544537,4.74028542480351,46.0876443265596,31.494140625,0.837775244128739,0.297416657740341,0.386519240838855,0.316064101420804
130,8,6,0.62,0.75,0.5,2,-0.151387261284722,2.1451740045151,2.14006335324771,7.8564453125,-0.010546657775392,1.56525315661901,1.85056937003449,13.4814706533612,12.6953125,0.256506689878426,0.989808717528145,0.00245622763812003,0.00773505483373562,8.45898111979167,8.45953613492297,0.0969129517317977,0.52734375,0.0627488788149176,2.54253700903562,2.96056289791208,12.5942746157818,1.953125,0.422927210085344,0.551792403607539,0.447817255384412,0.000390341008048423,1.36276258680556,1.37856404372097,0.208150384993275,1.48193359375,0.784889941981203,4.27922637569086,4.85100574994949,53.2067804227239,72.509765625,0.600998264802248,0.23248650829749,0.255294586376043,0.512218905326467,0.273509385850694,0.27369108218762,0.00997228257777225,0.08544921875,0.811532349129335,3.9369302546845,5.72322592560699,29.6519497917324,6.591796875,0.697883083345796,0.643591561488548,0.158694171332787,0.197714267178665,0.1760791015625,0.17695269955361,0.0175634968775902,0.1129150390625,0.130857113918626,2.73784982375443,3.61840013898722,47.7197632758942,34.1796875,0.703814331946395,0.371033928184759,0.207827418904638,0.421138652910604,0.200947672526042,0.202518982496301,0.0251815823867746,0.16357421875,0.599172840339834,3.14732639074034,3.93523222567041,60.3694073937963,81.0546875,0.677400228703317,0.166867162871072,0.238424251112088,0.59470858601684
133,13,3,0.1,0.75,0.25,2,-0.166133355034722,1.09391716603029,1.08134838147,4.44580078125,-0.0171884088498189,1.65972651752651,2.07050429127326,12.9772957795921,12.20703125,0.283957599050162,0.977896485277787,0.013415822341813,0.00868769238039998,4.305556640625,4.30726794321276,0.121418388610315,0.732421875,-0.0256541139212458,2.62606294048325,3.40447480326891,5.77912993340637,3.173828125,0.426104706843655,0.913974067355985,0.0858633194943256,0.000162613149688418,0.621470269097222,0.63001923889979,0.103447204332042,1.1767578125,0.543206848704383,7.07989324984403,8.02887428424993,47.227442736645,40.771484375,0.618410339301504,0.183396459163013,0.498111596751307,0.318491944085681,0.283928493923611,0.285196160436816,0.0268629973441411,1.38427734375,34.7380324871144,1607.18099535358,50.3790113014975,35.6685100176837,25.146484375,0.942637778894794,0.427216929966035,0.369491899485691,0.203291170548274,0.103044026692708,0.104157385015231,0.0151901511471349,0.14892578125,2.28255871101311,13.4179194125455,7.61089718214056,42.7281187112194,27.83203125,0.741352132658658,0.327371434783371,0.405737327691005,0.266891237525624,0.134896240234375,0.136324732233317,0.0196856065530372,0.169677734375,1.80654489257831,9.26798619247306,6.47064887085094,34.215543078024,27.099609375,0.676575588401273,0.454725077960599,0.372462647134757,0.172812274904644
134,13,4,0.13,0.75,0.25,2,-0.176797417534722,1.181332283249,1.16815747193569,4.72412109375,-0.0113192287021007,1.63157615607899,2.02974855020369,12.9969197292103,12.20703125,0.278069841972818,0.981708385655198,0.00992969682243905,0.008361917522363,4.65119357638889,4.65319488680139,0.13647383788221,0.7763671875,-0.0589263225808814,2.40803337783106,3.12597406618437,5.11390911293158,2.9296875,0.388389041444463,0.918412447859928,0.0814527714494716,0.000134780690599908,0.628161349826389,0.636759292154317,0.104298284222911,0.93505859375,0.459046597366292,6.28999505702246,5.51332545737756,45.7831809865449,41.015625,0.605170453423855,0.135846590825992,0.6019114176167,0.262241991557307,0.285348036024306,0.285756937282074,0.0152832407558939,0.1123046875,0.875264611128866,4.161981388913,5.01703928384553,41.2125125571534,18.798828125,0.779601739309481,0.527470754373495,0.177862568019328,0.294666677607177,0.122416856553819,0.123924330915056,0.0192726636836396,0.1849365234375,1.9634986334988,10.9461801252551,7.4384429058147,45.6094423774148,31.005859375,0.738923863371944,0.274232267294443,0.434354282694862,0.291413450010694,0.144821641710069,0.149050833307507,0.0352578962898372,0.2996826171875,3.25491379134647,18.3565840528753,7.21271226522435,35.823718800353,27.34375,0.653550575361667,0.414634818731353,0.394072354949013,0.191292826319634
135,13,5,0.17,0.75,0.25,2,-0.178064236111111,1.30000630646179,1.28789678149932,5.37841796875,-0.0104283538728261,1.63471813050114,2.0909418938519,13.0426553121806,12.20703125,0.275979446592896,0.982055073973804,0.00969784201054066,0.00824708401565473,5.11997395833333,5.12321657820865,0.182269459651918,1.044921875,-0.345038562864468,3.01414107218094,3.58542041215151,4.18325598760037,2.685546875,0.399113013004874,0.929821522824338,0.0700737218920477,0.000104755283614803,0.706826714409722,0.7148409252192,0.106752408059357,0.849609375,-0.56809318307967,3.83410471623248,4.06216469508483,44.5224370028866,41.015625,0.618083632536008,0.198465259210069,0.571209398800886,0.230325341989045,0.285904676649306,0.286252569222245,0.0141100495885852,0.111083984375,1.27824489914076,5.47747813279272,5.52790055414882,35.3975713461017,18.06640625,0.793345623642405,0.58557637732791,0.173009962562736,0.241413660109353,0.126448974609375,0.12722183969662,0.0140034600409183,0.12939453125,0.749153421954866,4.69141824439079,6.19704593042989,46.7218110933735,36.62109375,0.793987553462018,0.332564533662865,0.335193016055804,0.332242450281332,0.142437065972222,0.143333687070292,0.0160089049787906,0.1348876953125,0.752693954472975,4.41631663822238,5.65405254774936,51.1171585528269,41.015625,0.784420933656331,0.238896895028493,0.387121037244059,0.373982067727448
136,13,6,0.32,0.75,0.25,2,-0.167176106770833,1.50175877220192,1.4925905774174,5.869140625,-0.0150702400634992,1.60897734127979,2.02716147896681,13.0917638801257,12.20703125,0.268591203347738,0.985022887929743,0.00686002785947201,0.00811708421078493,5.93699978298611,5.93973359999791,0.180211078081167,1.0205078125,-0.230153405265372,2.76682257321106,3.46276725283185,4.54680218201231,2.685546875,0.393956022134525,0.901917338678296,0.0979704378117904,0.000112223509913964,0.981276041666667,0.999560183921829,0.190331136554348,1.28662109375,0.398962774627028,2.67627024145216,4.59135957806953,29.1199491776194,27.099609375,0.506532824086771,0.354822987887043,0.562201654140689,0.082975357972267,0.282039930555556,0.28234240579159,0.0130671199872649,0.2783203125,2.240978134537,33.899015554525,18.911886135644,30.3604502603871,13.671875,0.759137255837465,0.624995096681055,0.189251811308491,0.185753092010453,0.138615315755208,0.1400556042329,0.0200363601362719,0.1910400390625,1.64195530133025,9.3728324458204,7.20864484545146,46.2156780553643,32.958984375,0.730900378551904,0.297169767488851,0.362408971775847,0.340421260735302,0.161517198350694,0.164251393865467,0.0298481658458088,0.23681640625,1.65283759547622,8.03877310307374,6.23800176641185,43.3609422177326,30.517578125,0.689968524608544,0.314107217195974,0.384689666410218,0.301203116393809
137,13,7,0.38,0.75,0.25,2,-0.170600043402778,1.60071359936922,1.59177344692368,6.162109375,-0.00934344951518471,1.5944132949648,1.98275496815528,13.1058645658617,12.20703125,0.26628272223777,0.986050556991199,0.00559726056754512,0.00835218244125572,6.32032986111111,6.32258954613362,0.169042496747548,1.0205078125,-0.524489018080768,3.39411922596896,3.9841221213063,5.29755208951656,2.44140625,0.406019306525049,0.854631626190436,0.145222892268763,0.000145481540801138,0.931076931423611,0.96672499127207,0.260130724545838,1.75048828125,1.05156973059383,3.78932542453214,5.17939281861479,29.3003645859508,27.099609375,0.474315772406556,0.33015273665853,0.571252374487066,0.0985948888544035,0.281358506944444,0.281533155249304,0.00991614470024062,0.08544921875,0.440616691943361,3.65646399839012,5.2206043637201,36.9456060894851,18.5546875,0.837151135191056,0.516424551437941,0.215327187016401,0.268248261545658,0.140694444444444,0.142026318845815,0.0194070153144732,0.142822265625,0.986043686586629,4.90152864173588,5.07366703302991,46.6125197858331,41.015625,0.734217406555751,0.315854201865779,0.333785716122342,0.350360082011879,0.161388075086806,0.16301183178052,0.0229535095577192,0.1611328125,1.02902472151265,4.9972301870881,5.02864369009994,35.8688353948438,27.34375,0.727351054609938,0.394480059786995,0.399310812862124,0.206209127350881
138,13,8,0.49,0.75,0.25,2,-0.163712565104167,1.65933757826792,1.65142527543104,6.25732421875,-0.00886688305916377,1.60725799739214,1.93777018123766,13.1049195387481,12.451171875,0.270177290548751,0.984443513122179,0.00772364473154236,0.00783284214627839,6.55833224826389,6.56284031424583,0.243237043407091,1.3525390625,-0.525138919791658,3.49351214248832,3.95464363537131,3.69453755990278,0.244140625,0.363211632036766,0.910712895702898,0.0891960503999476,9.10538971533595e-05,0.97953125,1.01458614722351,0.264422234301602,1.5966796875,1.26090265508898,4.06297593983999,4.43356765649908,24.9674239453848,13.916015625,0.454436522059775,0.544407722616163,0.378729866462717,0.07686241092112,0.270658637152778,0.270874434800266,0.0108114540175129,0.281982421875,3.66568272137098,75.4967780826217,23.765083524056,31.3261207207092,13.427734375,0.785521115456105,0.567848913402769,0.228619678611379,0.203531407985852,0.150205078125,0.151820317677433,0.0220896310261741,0.1715087890625,1.11998237490699,6.20045109213132,5.58209322408704,47.1961967946367,41.9921875,0.730822642751798,0.33320492896078,0.267591500545711,0.399203570493509,0.187996826171875,0.193396255666459,0.0453846095077462,0.3387451171875,1.7044909304872,8.54857619478917,6.3308465377798,44.1058959682379,31.25,0.659452921764314,0.364916121706168,0.257081043603011,0.378002834690821
139,13,9,0.56,0.75,0.25,2,-0.164287109375,1.75012123051305,1.74258683260165,6.73583984375,-0.00881398765103056,1.62734409422741,1.95319870575646,13.171680147151,12.451171875,0.273301235003587,0.98272591713958,0.009429111707682,0.0078449711527384,6.91685004340278,6.92403466963234,0.315378639719141,1.513671875,-0.690400319131548,3.25355330595315,3.45931420912646,3.0154595191878,0.244140625,0.294834701511264,0.929083210240893,0.0708454295486874,7.13602104205033e-05,0.991979166666667,1.03124578712707,0.281891583380988,1.50146484375,1.28742307738306,3.55408021034416,4.02351394738406,23.2692205519034,13.916015625,0.443123696031412,0.596729957287195,0.359250164927052,0.0440198777857532,0.272164713541667,0.272332912250584,0.0095710059108466,0.079345703125,0.579531259017614,3.67482112921169,4.9408563744013,37.365482097937,21.97265625,0.85421057915496,0.487185700466138,0.265411599955455,0.247402699578407,0.150684814453125,0.151643141642057,0.0170233222038328,0.125732421875,0.581340940624517,3.65309353011058,4.65961823473389,45.8821982980754,32.470703125,0.748788751207854,0.374672795874509,0.250316061277918,0.375011142847573,0.177443033854167,0.179422916738617,0.0265840146375909,0.18798828125,1.05257561868987,4.20850521027614,4.68540951619403,54.840773417931,59.5703125,0.694930808803645,0.227391979615729,0.274779191243343,0.497828829140928
140,13,10,0.68,0.75,0.25,2,-0.156085611979167,2.02909787764458,2.02331045784903,7.81005859375,-0.0109156183405352,1.5979020603883,1.93172600650192,13.3994983806748,12.6953125,0.269525256737012,0.986481098625006,0.00555341499630065,0.00796548637869295,8.03313910590278,8.03975196306321,0.326054224846689,1.6162109375,-0.728114573814916,3.47931418695528,3.56965592057946,2.93598869232305,0.244140625,0.318746603318164,0.920676034458137,0.079257882637117,6.6082904746086e-05,1.38545681423611,1.39748212121617,0.182956643715631,1.03759765625,0.114417911612483,2.31891912760287,3.27941276118566,39.9899679524282,27.34375,0.577237812660785,0.387647969105834,0.390458123429602,0.221893907464564,0.26523193359375,0.265384414900149,0.00899594674315666,0.078125,0.505773303448089,3.45940539126376,5.10157331951597,33.0377310705745,13.671875,0.792095080841948,0.560468312081285,0.223568020792867,0.215963667125848,0.1684765625,0.169844099736763,0.0215120650128581,0.17333984375,0.463655385335829,3.06143434710851,5.45493096438514,48.8581721018845,41.015625,0.701616733359123,0.285645122083332,0.291902580804631,0.422452297112037,0.199733479817708,0.201467929302204,0.0263821577576316,0.206298828125,0.479008249841518,2.73409952789377,5.2135443862927,66.8667436033574,81.298828125,0.643606261447859,0.0926196435658404,0.214690614831238,0.692689741602921
141,13,11,0.83,0.75,0.25,2,-0.151630316840278,2.17556871083413,2.17051938157028,8.515625,-0.00798469196376198,1.59375367760242,2.07390505238604,13.5074443501773,12.939453125,0.266428945954252,0.986305521567338,0.00610939767322393,0.00758508075943825,8.62347439236111,8.62643936174671,0.226178766400873,1.2939453125,-0.924153947430381,4.19570707901845,3.97191725745268,4.84825422907519,0.244140625,0.340695127142175,0.869129562434733,0.130753689816142,0.000116747749124436,1.21350260416667,1.22386624361805,0.158951648409676,1.142578125,-0.180448963033227,3.72254678852644,4.86301149228633,40.8855425161213,27.34375,0.614655674759278,0.344890871634445,0.334139659397687,0.320969468967868,0.267934027777778,0.268108125801327,0.00966150209475284,0.164794921875,1.66847586803481,15.5397529439764,13.9130320062512,32.8106974229941,13.671875,0.800944963259953,0.549292548751518,0.235544422310366,0.215163028938116,0.171117350260417,0.172721698107367,0.0234895732249596,0.1904296875,0.777739616541146,4.7459581607361,5.57979721600831,43.5599543129863,27.34375,0.702829682630907,0.400526537696604,0.217883304785681,0.381590157517714,0.188546142578125,0.190526770165008,0.0274038163483199,0.2056884765625,0.916618323758795,4.99364803556519,5.79356475719856,33.3761714758154,13.916015625,0.701347761927248,0.521069512925395,0.221100077478972,0.257830409595633
142,13,12,0.92,0.75,0.25,2,-0.151563585069444,2.269995308445,2.26518154080454,8.30078125,-0.00621392189283324,1.59777323606857,1.83815727842485,13.6462343095372,12.939453125,0.269169827602515,0.985392773888806,0.00648764029118869,0.00811958582000586,9.00912217881944,9.01430569579644,0.305688583431927,1.5478515625,-0.834324936329057,3.81162816177026,3.71831202142292,3.51065978061439,0.244140625,0.29516512612283,0.909077894118773,0.0908451996173774,7.69062638494011e-05,1.05092176649306,1.06298031702476,0.159675486311918,1.2060546875,0.540121782364037,3.82973968364881,4.91085444321174,45.4399331050795,40.52734375,0.585370576272106,0.133218898159529,0.613148918509231,0.25363218333124,0.264960394965278,0.265172555592328,0.0106065234097312,0.084228515625,0.736316670238779,3.76820574854599,4.74999443188887,29.2494189874022,11.71875,0.715231534633254,0.633604538039317,0.18011714180466,0.186278320156023,0.176992865668403,0.179105556909874,0.0274316102189178,0.2349853515625,1.04056965052373,5.54408433743556,6.2430993868181,42.6945951309492,27.34375,0.669817122108221,0.426126548858837,0.198229641583011,0.375643809558152,0.201382921006944,0.206813740782508,0.0470885893219411,0.3375244140625,1.66996661453977,8.14926274483414,6.1807550472345,37.0424635724016,13.916015625,0.611858917894607,0.511375499070224,0.115630207910975,0.372994293018801
143,13,13,1.07,0.75,0.25,2,-0.157412651909722,2.35292949829737,2.34791897872353,8.96240234375,-0.0114009140506524,1.58875476534426,1.93621965619514,13.8078945530903,12.939453125,0.269608267106732,0.986735410251213,0.00423392720473795,0.00903066254404932,9.31171657986111,9.31993934187753,0.391455904852835,1.904296875,-0.394718372477533,2.8286298318989,3.09901487423559,1.93113758408899,0.244140625,0.330394841480091,0.950411902202778,0.0495321134391881,5.59843580341049e-05,0.974629448784722,0.99950460574198,0.22162538105958,1.41357421875,0.673336716314737,3.3477230762643,4.35908319572605,37.5931436281164,27.099609375,0.467275231815887,0.176654120950583,0.595665984529187,0.22767989452023,0.263736979166667,0.263950904173604,0.0106259458579798,0.230712890625,2.17868751899434,34.8902872933203,19.4211425189913,33.5311273916847,26.611328125,0.772854094524392,0.463117978627573,0.332450634201615,0.204431387170813,0.184219970703125,0.186609712035494,0.0297722017044546,0.2191162109375,1.02316171688698,5.22397285380612,5.2799893446298,47.4618259466719,52.24609375,0.664710499368354,0.370383832210406,0.1701471744387,0.459468993350895,0.217526177300347,0.222130059441875,0.0449952820014917,0.474853515625,1.75733774867315,11.3216249578473,9.27038868784333,53.9056463681389,80.810546875,0.635424298060755,0.29871212912934,0.115426449005529,0.58586142186513
144,13,14,1.3,0.75,0.25,2,-0.131216905381944,2.649100122421,2.64614239938427,9.73388671875,-0.00688386199506758,1.57539550135484,1.88676819112173,13.9717770615417,13.427734375,0.275315212314937,0.990344752706531,0.00233559268510183,0.00731965460836675,9.85832899305556,9.86452511612801,0.349617496923052,1.806640625,-1.60926205856202,6.4812126253244,4.66747118222281,0.615193593514349,0.244140625,0.217145978326501,0.986473199256959,0.0134990824780154,2.7718265026119e-05,1.09814778645833,1.12250562987866,0.232599120700427,1.279296875,0.020123482401908,2.51506426723016,3.01545122421909,42.6941701751723,27.099609375,0.541803585518448,0.302618581250138,0.353787709790644,0.343593708959217,0.268343641493056,0.26885305025819,0.0165442899094518,0.8056640625,25.5054949238613,1127.89997709816,46.9546612973928,37.59057424811,26.611328125,0.932381494542643,0.424155721766025,0.33625282191298,0.239591456320995,0.192535400390625,0.194333554737301,0.0263781105564399,0.2313232421875,0.788869362985907,4.57805502247796,6.00517053217915,54.1535073359949,65.185546875,0.709618583987976,0.254103025504798,0.234547403182788,0.511349571312414,0.208345269097222,0.209928654596455,0.0257378335043991,0.2337646484375,0.635190277357116,4.55171819198439,6.4085107747595,59.6311852693435,80.56640625,0.682220364473057,0.215606941975525,0.160404566303129,0.623988491721346
145,13,15,1.53,0.75,0.25,2,-0.146883680555556,2.68153315118302,2.67780482868838,9.951171875,-0.00493254694890946,1.5680294262778,1.86674328460262,13.9531684604409,13.427734375,0.263233420670875,0.990177483216934,0.00303124932931164,0.00679126745375475,9.95706705729167,9.95795337133018,0.132871688071975,0.8056640625,-3.046496567391,14.1345012050149,5.65384034424511,2.19590045147002,0.244140625,0.288545104878114,0.934488357399037,0.0653547231722863,0.000156919428676999,0.760800238715278,0.782628980297634,0.183571801079673,1.26220703125,0.563785041520543,3.35744190397138,4.58125367658343,67.3067472733903,80.56640625,0.565601610767372,0.113478041680906,0.170150484656616,0.716371473662478,0.265969780815972,0.266197495818124,0.0110095144292537,0.111083984375,0.883163119298051,4.4695919985208,7.25870215824285,30.4765887498924,11.962890625,0.767889831069192,0.599295795368677,0.192485142423207,0.208219062208116,0.185249972873264,0.187194096739656,0.026911676768376,0.1873779296875,0.914169211769898,4.10596795380895,4.38958417752242,51.2357427952098,53.466796875,0.696664703512959,0.287889831337776,0.252107906828856,0.460002261833368,0.196342637803819,0.20010454451363,0.0386229052575875,0.2886962890625,1.48450513794372,7.74127491069731,6.28198248392901,29.6849618596207,13.427734375,0.621443466053741,0.604177322461462,0.142765540476242,0.253057137062295
